	time	resistance	FanCount	dTemp
235	55387.0	534.0	2.0	0.7905909116663565
236	55617.0	535.0	3.0	0.8707825657076569
237	55848.0	536.0	3.0	0.9510315601904153
238	56079.0	535.0	3.0	0.8707825657076569
239	56311.0	535.0	3.0	0.8707825657076569
240	56542.0	536.0	2.0	0.9510315601904153
241	56772.0	536.0	3.0	0.9510315601904153
242	57004.0	535.0	3.0	0.8707825657076569
243	57235.0	536.0	3.0	0.9510315601904153
244	57483.0	537.0	3.0	1.031338573463188
245	57714.0	536.0	3.0	0.9510315601904153
246	57946.0	538.0	3.0	1.111704285979215
247	58177.0	538.0	3.0	1.111704285979215
248	58409.0	539.0	3.0	1.1921293803305275
249	58640.0	537.0	4.0	1.031338573463188
250	58871.0	539.0	3.0	1.1921293803305275
251	59102.0	539.0	4.0	1.1921293803305275
252	59332.0	538.0	3.0	1.111704285979215
253	59563.0	537.0	4.0	1.031338573463188
254	59801.0	539.0	3.0	1.1921293803305275
255	60032.0	539.0	5.0	1.1921293803305275
256	60263.0	538.0	4.0	1.111704285979215
257	60494.0	538.0	5.0	1.111704285979215
258	60725.0	538.0	5.0	1.111704285979215
259	60956.0	540.0	4.0	1.2726145412832466
260	61187.0	541.0	5.0	1.353160455811917
261	61418.0	539.0	6.0	1.1921293803305275
262	61649.0	540.0	6.0	1.2726145412832466
263	61881.0	538.0	6.0	1.111704285979215
264	62112.0	540.0	5.0	1.2726145412832466
265	62343.0	540.0	6.0	1.2726145412832466
266	62573.0	540.0	6.0	1.2726145412832466
267	62804.0	540.0	7.0	1.2726145412832466
268	63035.0	538.0	6.0	1.111704285979215
269	63267.0	538.0	7.0	1.111704285979215
270	63498.0	538.0	7.0	1.111704285979215
271	63729.0	541.0	7.0	1.353160455811917
272	63961.0	539.0	8.0	1.1921293803305275
273	64191.0	540.0	7.0	1.2726145412832466
274	64423.0	539.0	8.0	1.1921293803305275
275	64655.0	533.0	9.0	0.7104559217884798
276	64887.0	534.0	8.0	0.7905909116663565
277	65118.0	535.0	9.0	0.8707825657076569
278	65348.0	534.0	8.0	0.7905909116663565
279	65579.0	535.0	9.0	0.8707825657076569
280	65810.0	535.0	9.0	0.8707825657076569
281	66042.0	531.0	10.0	0.5503532395581487
282	66274.0	534.0	9.0	0.7905909116663565
283	66506.0	532.0	10.0	0.6303769218321236
284	66738.0	531.0	9.0	0.5503532395581487
285	66969.0	532.0	10.0	0.6303769218321236
286	67201.0	536.0	10.0	0.9510315601904153
287	67431.0	529.0	11.0	0.3904691489111656
288	67663.0	531.0	10.0	0.5503532395581487
289	67894.0	533.0	10.0	0.7104559217884798
290	68125.0	530.0	11.0	0.4703842046961313
291	68357.0	531.0	10.0	0.5503532395581487
292	68587.0	530.0	11.0	0.4703842046961313
293	68818.0	527.0	10.0	0.23079831071106582
294	69050.0	531.0	11.0	0.5503532395581487
295	69282.0	526.0	11.0	0.1510412010053983
296	69514.0	531.0	11.0	0.5503532395581487
297	69745.0	529.0	10.0	0.3904691489111656
298	69977.0	528.0	11.0	0.31060740577061097
299	70208.0	527.0	12.0	0.23079831071106582
300	70440.0	528.0	11.0	0.31060740577061097
301	70672.0	526.0	12.0	0.1510412010053983
302	70904.0	527.0	11.0	0.23079831071106582
303	71136.0	525.0	12.0	0.07133541573023194
304	71366.0	526.0	11.0	0.1510412010053983
305	71598.0	526.0	11.0	0.1510412010053983
306	71828.0	525.0	12.0	0.07133541573023194
307	72060.0	524.0	12.0	-0.008319704266853023
308	72292.0	525.0	11.0	0.07133541573023194
309	72524.0	524.0	12.0	-0.008319704266853023
310	72756.0	524.0	12.0	-0.008319704266853023
311	72987.0	522.0	11.0	-0.16748057637391867
312	73219.0	523.0	11.0	-0.08792481639932248
313	73450.0	522.0	12.0	-0.16748057637391867
314	73682.0	522.0	12.0	-0.16748057637391867
315	73914.0	524.0	11.0	-0.008319704266853023
316	74145.0	526.0	11.0	0.1510412010053983
317	74376.0	522.0	11.0	-0.16748057637391867
318	74606.0	520.0	12.0	-0.3264466543353137
319	74838.0	521.0	12.0	-0.24698763822283354
320	75068.0	520.0	11.0	-0.3264466543353137
321	75300.0	520.0	11.0	-0.3264466543353137
322	75532.0	519.0	11.0	-0.4058582754896065
323	75764.0	519.0	12.0	-0.4058582754896065
324	75996.0	524.0	11.0	-0.008319704266853023
325	76226.0	520.0	11.0	-0.3264466543353137
326	76459.0	520.0	12.0	-0.3264466543353137
327	76690.0	517.0	12.0	-0.5645419281696036
328	76922.0	515.0	11.0	-0.7230437714594018
329	77153.0	519.0	11.0	-0.4058582754896065
330	77383.0	516.0	11.0	-0.6438152534788628
331	77615.0	517.0	12.0	-0.5645419281696036
332	77846.0	517.0	11.0	-0.5645419281696036
333	78078.0	521.0	12.0	-0.24698763822283354
334	78310.0	518.0	10.0	-0.4852231508842806
335	78542.0	512.0	11.0	-0.9604669062625248
336	78773.0	517.0	10.0	-0.5645419281696036
337	79004.0	518.0	12.0	-0.4852231508842806
338	79235.0	515.0	11.0	-0.7230437714594018
339	79465.0	516.0	11.0	-0.6438152534788628
340	79697.0	517.0	10.0	-0.5645419281696036
341	79929.0	516.0	11.0	-0.6438152534788628
342	80160.0	519.0	11.0	-0.4058582754896065
343	80392.0	516.0	11.0	-0.6438152534788628
344	80623.0	515.0	11.0	-0.7230437714594018
345	80855.0	515.0	10.0	-0.7230437714594018
346	81123.0	518.0	10.0	-0.4852231508842806
347	81355.0	514.0	11.0	-0.8022281253035999
348	81587.0	516.0	10.0	-0.6438152534788628
349	81817.0	515.0	11.0	-0.7230437714594018
350	82049.0	512.0	10.0	-0.9604669062625248
351	82280.0	518.0	9.0	-0.4852231508842806
352	82512.0	516.0	10.0	-0.6438152534788628
353	82744.0	514.0	10.0	-0.8022281253035999
354	82976.0	514.0	10.0	-0.8022281253035999
355	83208.0	517.0	10.0	-0.5645419281696036
356	83438.0	511.0	10.0	-1.0395226127637898
357	83670.0	514.0	9.0	-0.8022281253035999
358	83901.0	514.0	10.0	-0.8022281253035999
359	84132.0	515.0	9.0	-0.7230437714594018
360	84363.0	512.0	10.0	-0.9604669062625248
361	84594.0	510.0	9.0	-1.1185367139629534
362	84826.0	512.0	9.0	-0.9604669062625248
363	85057.0	513.0	9.0	-0.8813689567797383
364	85289.0	515.0	8.0	-0.7230437714594018
365	85521.0	515.0	9.0	-0.7230437714594018
366	85753.0	513.0	9.0	-0.8813689567797383
367	85985.0	513.0	8.0	-0.8813689567797383
368	86215.0	514.0	8.0	-0.8022281253035999
369	86447.0	514.0	8.0	-0.8022281253035999
370	86680.0	515.0	8.0	-0.7230437714594018
371	86912.0	514.0	8.0	-0.8022281253035999
372	87143.0	512.0	8.0	-0.9604669062625248
373	87374.0	514.0	7.0	-0.8022281253035999
374	87605.0	515.0	7.0	-0.7230437714594018
375	87836.0	515.0	8.0	-0.7230437714594018
376	88067.0	508.0	7.0	-1.2764426446917128
377	88298.0	516.0	6.0	-0.6438152534788628
378	88529.0	515.0	7.0	-0.7230437714594018
379	88760.0	514.0	7.0	-0.8022281253035999
380	88991.0	515.0	6.0	-0.7230437714594018
381	89223.0	516.0	7.0	-0.6438152534788628
382	89454.0	516.0	6.0	-0.6438152534788628
383	89686.0	518.0	6.0	-0.4852231508842806
384	89917.0	516.0	6.0	-0.6438152534788628
