	time	resistance	FanCount	dTemp
292	94331.0	564.0	13.0	-0.06487807124375422
293	94562.0	564.0	13.0	-0.06487807124375422
294	94794.0	564.0	12.0	-0.06487807124375422
295	95025.0	562.0	13.0	-0.21770405264396686
296	95256.0	561.0	12.0	-0.29401414472613396
297	95488.0	562.0	13.0	-0.21770405264396686
298	95719.0	562.0	12.0	-0.21770405264396686
299	95951.0	560.0	13.0	-0.3702565528037667
300	96182.0	561.0	12.0	-0.29401414472613396
301	96413.0	559.0	13.0	-0.4464319597697113
302	96645.0	556.0	13.0	-0.6745629628676966
303	96876.0	558.0	13.0	-0.5225410458313604
304	97112.0	556.0	13.0	-0.6745629628676966
305	97343.0	560.0	12.0	-0.3702565528037667
306	97574.0	556.0	13.0	-0.6745629628676966
307	97806.0	555.0	13.0	-0.7504771411636284
308	98038.0	556.0	12.0	-0.6745629628676966
309	98270.0	554.0	13.0	-0.8263276932706276
310	98501.0	554.0	12.0	-0.8263276932706276
311	98733.0	553.0	13.0	-0.9021152865209388
312	98964.0	552.0	13.0	-0.9778405857800863
313	99195.0	553.0	13.0	-0.9021152865209388
314	99426.0	551.0	14.0	-1.0535042534824584
315	99658.0	551.0	12.0	-1.0535042534824584
316	99890.0	550.0	13.0	-1.1291069496660953
317	100121.0	551.0	12.0	-1.0535042534824584
318	100353.0	549.0	13.0	-1.2046493320081595
319	100583.0	547.0	12.0	-1.3555557742772635
320	100815.0	550.0	13.0	-1.1291069496660953
321	101047.0	547.0	13.0	-1.3555557742772635
322	101279.0	550.0	12.0	-1.1291069496660953
323	101510.0	547.0	13.0	-1.3555557742772635
324	101740.0	545.0	12.0	-1.506228795794243
325	101972.0	548.0	13.0	-1.2801320558590419
326	102204.0	543.0	13.0	-1.656673576479136
327	102436.0	546.0	12.0	-1.430921138063411
328	102668.0	541.0	13.0	-1.8068952617424543
329	102900.0	546.0	12.0	-1.430921138063411
330	103132.0	546.0	13.0	-1.430921138063411
331	103363.0	543.0	13.0	-1.656673576479136
332	103595.0	546.0	11.0	-1.430921138063411
333	103826.0	542.0	12.0	-1.7318119857692977
334	104058.0	545.0	11.0	-1.506228795794243
335	104290.0	543.0	11.0	-1.656673576479136
336	104522.0	543.0	11.0	-1.656673576479136
337	104754.0	545.0	10.0	-1.506228795794243
338	104985.0	544.0	10.0	-1.5814793938562843
339	105217.0	542.0	10.0	-1.7318119857692977
340	105447.0	542.0	9.0	-1.7318119857692977
341	105678.0	544.0	8.0	-1.5814793938562843
342	105910.0	544.0	8.0	-1.5814793938562843
343	106141.0	542.0	8.0	-1.7318119857692977
344	106372.0	545.0	2.0	-1.506228795794243
345	106603.0	545.0	0.0	-1.506228795794243
346	106834.0	545.0	0.0	-1.506228795794243
347	107066.0	545.0	0.0	-1.506228795794243
348	107298.0	545.0	0.0	-1.506228795794243
349	107530.0	545.0	0.0	-1.506228795794243
350	107761.0	545.0	0.0	-1.506228795794243
351	107992.0	546.0	0.0	-1.430921138063411
352	108223.0	546.0	0.0	-1.430921138063411
353	108454.0	545.0	0.0	-1.506228795794243
354	108686.0	546.0	0.0	-1.430921138063411
355	108918.0	546.0	0.0	-1.430921138063411
356	109150.0	547.0	0.0	-1.3555557742772635
357	109381.0	547.0	0.0	-1.3555557742772635
358	109612.0	547.0	0.0	-1.3555557742772635
359	109843.0	547.0	0.0	-1.3555557742772635
360	110074.0	548.0	0.0	-1.2801320558590419
361	110306.0	548.0	0.0	-1.2801320558590419
362	110538.0	548.0	0.0	-1.2801320558590419
363	110770.0	549.0	0.0	-1.2046493320081595
364	111001.0	550.0	0.0	-1.1291069496660953
365	111232.0	550.0	0.0	-1.1291069496660953
366	111463.0	550.0	0.0	-1.1291069496660953
367	111694.0	551.0	0.0	-1.0535042534824584
368	111926.0	551.0	0.0	-1.0535042534824584
369	112157.0	552.0	0.0	-0.9778405857800863
370	112389.0	552.0	0.0	-0.9778405857800863
371	112619.0	553.0	0.0	-0.9021152865209388
372	112851.0	553.0	0.0	-0.9021152865209388
373	113083.0	553.0	0.0	-0.9021152865209388
374	113314.0	554.0	0.0	-0.8263276932706276
375	113546.0	554.0	0.0	-0.8263276932706276
376	113777.0	555.0	0.0	-0.7504771411636284
377	114009.0	556.0	0.0	-0.6745629628676966
378	114239.0	556.0	0.0	-0.6745629628676966
379	114471.0	557.0	0.0	-0.5985844885479992
380	114703.0	557.0	0.0	-0.5985844885479992
381	114934.0	558.0	0.0	-0.5225410458313604
382	115166.0	559.0	0.0	-0.4464319597697113
383	115397.0	559.0	0.0	-0.4464319597697113
384	115629.0	559.0	0.0	-0.4464319597697113
385	115859.0	560.0	0.0	-0.3702565528037667
386	116091.0	560.0	0.0	-0.3702565528037667
387	116323.0	561.0	0.0	-0.29401414472613396
388	116554.0	561.0	0.0	-0.29401414472613396
389	116786.0	562.0	0.0	-0.21770405264396686
390	117017.0	563.0	0.0	-0.14132559094178987
391	117249.0	564.0	0.0	-0.06487807124375422
392	117479.0	565.0	0.0	0.01163919762467458
393	117711.0	565.0	0.0	0.01163919762467458
394	117943.0	566.0	0.0	0.08822690967497238
395	118173.0	566.0	0.0	0.08822690967497238
396	118405.0	566.0	0.0	0.08822690967497238
397	118635.0	568.0	0.0	0.24161645378313779
398	118867.0	569.0	0.0	0.31841968839813717
399	119099.0	569.0	0.0	0.31841968839813717
400	119331.0	569.0	0.0	0.31841968839813717
401	119563.0	570.0	0.0	0.39529617138788353
402	119793.0	571.0	0.0	0.4722466115351267
403	120025.0	571.0	0.0	0.4722466115351267
404	120255.0	573.0	0.0	0.6263722138432399
405	120487.0	573.0	0.0	0.6263722138432399
406	120719.0	574.0	0.0	0.7035488091026991
407	120951.0	574.0	0.0	0.7035488091026991
408	121183.0	575.0	0.0	0.7808022277990858
409	121413.0	576.0	0.0	0.8581331944959061
410	121645.0	576.0	0.0	0.8581331944959061
411	121875.0	577.0	0.0	0.9355424370376682
412	122107.0	577.0	0.0	0.9355424370376682
413	122339.0	578.0	0.0	1.0130306865929128
414	122571.0	579.0	0.0	1.0905986776968462
415	122803.0	579.0	0.0	1.0905986776968462
416	123033.0	580.0	0.0	1.1682471482947676
417	123265.0	580.0	0.0	1.1682471482947676
418	123495.0	581.0	0.0	1.2459768397859534
419	123727.0	581.0	0.0	1.2459768397859534
420	123959.0	582.0	0.0	1.32378849706771
421	124191.0	582.0	0.0	1.32378849706771
422	124423.0	583.0	0.0	1.4016828685801102
423	124653.0	584.0	0.0	1.479660706350785
424	124886.0	584.0	0.0	1.479660706350785
425	125117.0	585.0	0.0	1.5577227660406265
426	125362.0	585.0	0.0	1.5577227660406265
427	125593.0	586.0	0.0	1.63586980698949
428	125824.0	586.0	0.0	1.63586980698949
429	126055.0	588.0	0.0	1.7924218886972199
430	126286.0	587.0	0.0	1.7141025922625772
431	126518.0	588.0	0.0	1.7924218886972199
432	126749.0	588.0	0.0	1.7924218886972199
433	126980.0	589.0	0.0	1.8708284669501722
434	127211.0	590.0	0.0	1.9493231015453034
435	127442.0	590.0	0.0	1.9493231015453034
436	127673.0	585.0	0.0	1.5577227660406265
437	127904.0	588.0	0.0	1.7924218886972199
438	128135.0	587.0	2.0	1.7141025922625772
439	128366.0	588.0	3.0	1.7924218886972199
440	128605.0	593.0	3.0	2.185343147642982
441	128835.0	591.0	3.0	2.0279065709216297
442	129067.0	589.0	3.0	1.8708284669501722
443	129297.0	592.0	4.0	2.1065796574820865
444	129529.0	589.0	5.0	1.8708284669501722
445	129760.0	589.0	5.0	1.8708284669501722
446	129990.0	596.0	5.0	2.422183965130614
447	130222.0	588.0	6.0	1.7924218886972199
448	130453.0	590.0	6.0	1.9493231015453034
449	130684.0	591.0	6.0	2.0279065709216297
450	130916.0	589.0	8.0	1.8708284669501722
451	131148.0	589.0	8.0	1.8708284669501722
452	131380.0	590.0	8.0	1.9493231015453034
453	131611.0	588.0	10.0	1.7924218886972199
454	131843.0	590.0	9.0	1.9493231015453034
455	132074.0	589.0	10.0	1.8708284669501722
456	132306.0	587.0	11.0	1.7141025922625772
457	132538.0	586.0	10.0	1.63586980698949
458	132770.0	587.0	11.0	1.7141025922625772
459	133001.0	584.0	12.0	1.479660706350785
460	133232.0	585.0	11.0	1.5577227660406265
461	133464.0	585.0	11.0	1.5577227660406265
462	133695.0	582.0	11.0	1.32378849706771
463	133927.0	581.0	12.0	1.2459768397859534
464	134158.0	582.0	11.0	1.32378849706771
465	134389.0	579.0	12.0	1.0905986776968462
466	134621.0	579.0	12.0	1.0905986776968462
467	134852.0	580.0	12.0	1.1682471482947676
468	135084.0	579.0	12.0	1.0905986776968462
469	135315.0	578.0	12.0	1.0130306865929128
470	135547.0	578.0	13.0	1.0130306865929128
471	135779.0	577.0	12.0	0.9355424370376682
472	136011.0	576.0	12.0	0.8581331944959061
473	136243.0	573.0	13.0	0.6263722138432399
474	136474.0	573.0	13.0	0.6263722138432399
475	136706.0	571.0	12.0	0.4722466115351267
476	136937.0	574.0	12.0	0.7035488091026991
477	137169.0	573.0	12.0	0.6263722138432399
478	137401.0	570.0	13.0	0.39529617138788353
479	137633.0	571.0	12.0	0.4722466115351267
480	137865.0	570.0	13.0	0.39529617138788353
481	138095.0	568.0	13.0	0.24161645378313779
482	138327.0	568.0	12.0	0.24161645378313779
483	138558.0	569.0	12.0	0.31841968839813717
484	138790.0	565.0	13.0	0.01163919762467458
485	139022.0	567.0	12.0	0.16488576179392567
486	139254.0	567.0	13.0	0.16488576179392567
487	139486.0	563.0	13.0	-0.14132559094178987
488	139717.0	565.0	12.0	0.01163919762467458
489	139949.0	561.0	13.0	-0.29401414472613396
490	140180.0	562.0	12.0	-0.21770405264396686
491	140412.0	564.0	12.0	-0.06487807124375422
492	140644.0	559.0	13.0	-0.4464319597697113
493	140876.0	562.0	12.0	-0.21770405264396686
494	141108.0	559.0	13.0	-0.4464319597697113
495	141339.0	560.0	12.0	-0.3702565528037667
496	141571.0	557.0	14.0	-0.5985844885479992
497	141802.0	557.0	13.0	-0.5985844885479992
498	142033.0	559.0	12.0	-0.4464319597697113
499	142265.0	556.0	13.0	-0.6745629628676966
500	142497.0	558.0	12.0	-0.5225410458313604
501	142729.0	555.0	13.0	-0.7504771411636284
502	142959.0	552.0	12.0	-0.9778405857800863
503	143191.0	557.0	12.0	-0.5985844885479992
504	143422.0	553.0	13.0	-0.9021152865209388
505	143654.0	555.0	12.0	-0.7504771411636284
506	143886.0	552.0	13.0	-0.9778405857800863
507	144118.0	554.0	12.0	-0.8263276932706276
508	144349.0	554.0	13.0	-0.8263276932706276
509	144579.0	551.0	13.0	-1.0535042534824584
510	144811.0	553.0	12.0	-0.9021152865209388
511	145042.0	550.0	13.0	-1.1291069496660953
512	145274.0	552.0	12.0	-0.9778405857800863
513	145506.0	548.0	13.0	-1.2801320558590419
514	145737.0	551.0	12.0	-1.0535042534824584
515	145968.0	552.0	12.0	-0.9778405857800863
516	146199.0	547.0	13.0	-1.3555557742772635
517	146432.0	558.0	12.0	-0.5225410458313604
518	146663.0	547.0	13.0	-1.3555557742772635
519	146895.0	549.0	12.0	-1.2046493320081595
520	147126.0	545.0	13.0	-1.506228795794243
521	147357.0	548.0	12.0	-1.2801320558590419
522	147589.0	545.0	13.0	-1.506228795794243
523	147820.0	545.0	13.0	-1.506228795794243
524	148052.0	548.0	12.0	-1.2801320558590419
525	148283.0	544.0	13.0	-1.5814793938562843
526	148514.0	546.0	12.0	-1.430921138063411
527	148746.0	543.0	13.0	-1.656673576479136
528	148977.0	544.0	12.0	-1.5814793938562843
529	149208.0	549.0	12.0	-1.2046493320081595
530	149439.0	546.0	12.0	-1.430921138063411
531	149671.0	544.0	12.0	-1.5814793938562843
532	149903.0	545.0	12.0	-1.506228795794243
533	150135.0	541.0	13.0	-1.8068952617424543
534	150367.0	541.0	12.0	-1.8068952617424543
535	150598.0	542.0	11.0	-1.7318119857692977
536	150830.0	541.0	11.0	-1.8068952617424543
537	151061.0	541.0	10.0	-1.8068952617424543
538	151293.0	545.0	10.0	-1.506228795794243
539	151524.0	544.0	10.0	-1.5814793938562843
540	151756.0	541.0	10.0	-1.8068952617424543
541	151988.0	541.0	9.0	-1.8068952617424543
542	152218.0	544.0	8.0	-1.5814793938562843
543	152450.0	544.0	8.0	-1.5814793938562843
544	152680.0	544.0	7.0	-1.5814793938562843
545	152912.0	544.0	3.0	-1.5814793938562843
546	153144.0	545.0	0.0	-1.506228795794243
547	153376.0	545.0	0.0	-1.506228795794243
548	153608.0	544.0	0.0	-1.5814793938562843
549	153838.0	545.0	0.0	-1.506228795794243
550	154070.0	545.0	0.0	-1.506228795794243
551	154300.0	545.0	0.0	-1.506228795794243
552	154532.0	545.0	0.0	-1.506228795794243
553	154764.0	546.0	0.0	-1.430921138063411
554	154996.0	546.0	0.0	-1.430921138063411
555	155228.0	546.0	0.0	-1.430921138063411
556	155458.0	546.0	0.0	-1.430921138063411
557	155691.0	546.0	0.0	-1.430921138063411
558	155922.0	547.0	0.0	-1.3555557742772635
559	156153.0	547.0	0.0	-1.3555557742772635
560	156384.0	548.0	0.0	-1.2801320558590419
561	156615.0	548.0	0.0	-1.2801320558590419
562	156846.0	548.0	0.0	-1.2801320558590419
563	157076.0	549.0	0.0	-1.2046493320081595
564	157308.0	549.0	0.0	-1.2046493320081595
565	157540.0	549.0	0.0	-1.2046493320081595
566	157772.0	549.0	0.0	-1.2046493320081595
567	158004.0	550.0	0.0	-1.1291069496660953
568	158234.0	551.0	0.0	-1.0535042534824584
569	158466.0	550.0	0.0	-1.1291069496660953
